Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID
sewing machine,,Black,NA,NA,NA,No,No,No,NA,2100,525,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingmachine_Remake_6_0,6_0,1128
sewing project,,Yellow,NA,NA,NA,No,No,No,NA,430,107,Yellow,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_0_0,0_0,3443
sewing project,,Green,NA,NA,NA,No,No,No,NA,430,107,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_1_0,1_0,3443
sewing project,,Blue,NA,NA,NA,No,No,No,NA,430,107,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_2_0,2_0,3443
sewing project,,Ivory,NA,NA,NA,No,No,No,NA,430,107,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_3_0,3_0,3443
sewing project,,Pink,NA,NA,NA,No,No,No,NA,430,107,Pink,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_4_0,4_0,3443
sewing project,,Black,NA,NA,NA,No,No,No,NA,430,107,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_5_0,5_0,3443
shaved-ice maker,,Green,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrIcemachine_Remake_0_0,0_0,667
shaved-ice maker,,Silver,NA,NA,NA,No,No,No,NA,1400,350,,,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrIcemachine_Remake_1_0,1_0,667
shell lamp,,White,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_0_0,0_0,3984
shell lamp,,Brown,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_1_0,1_0,3984
shell lamp,,Pink,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_2_0,2_0,3984
shell lamp,,Yellow,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_3_0,3_0,3984
shell lamp,,Purple,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_4_0,4_0,3984
shell lamp,,Pearl,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_5_0,5_0,3984
shell speaker,,White,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_0_0,0_0,5150
shell speaker,,Brown,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_1_0,1_0,5150
shell speaker,,Pink,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_2_0,2_0,5150
shell speaker,,Yellow,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_3_0,3_0,5150
shell speaker,,Purple,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_4_0,4_0,5150
shell speaker,,Pearl,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_5_0,5_0,5150
silver bug trophy,,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,Bug-Off,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyInsectSilver,NA,1204
silver fish trophy,,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,Fishing Tourney,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyFishSilver,NA,1201
silver HHA trophy,,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,HHA,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyHhaSilver,NA,7100
simple kettle,,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_0_0,0_0,1845
simple kettle,,Yellow,NA,NA,NA,No,No,No,NA,1300,325,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_1_0,1_0,1845
simple kettle,,Green,NA,NA,NA,No,No,No,NA,1300,325,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_2_0,2_0,1845
simple kettle,,Blue,NA,NA,NA,No,No,No,NA,1300,325,Light blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_3_0,3_0,1845
simple kettle,,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_4_0,4_0,1845
simple kettle,,Navy blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_5_0,5_0,1845
simple kettle,,White,NA,NA,NA,No,No,No,NA,1300,325,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_6_0,6_0,1845
snail model,,NA,NA,NA,NA,No,No,No,NA,NFS,750,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKatatsumuriToy,NA,7072
snapping turtle model,,NA,NA,NA,NA,No,No,No,NA,NFS,15000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishKamitsukigameToy,NA,6964
snow globe,,NA,NA,NA,NA,No,No,No,NA,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,freezing cold,None,None,Yes,Seasonal Decor,Does not play music,No lighting,For sale,FtrSnowglobe,NA,1145
soft-shelled turtle model,,NA,NA,NA,NA,No,No,No,NA,NFS,11250,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishSupponToy,NA,7017
soup kettle,,Corn soup,NA,NA,NA,No,No,No,NA,3300,825,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_0_0,0_0,3619
soup kettle,,Cream stew,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_1_0,1_0,3619
soup kettle,,Curry,NA,NA,NA,No,No,No,NA,3300,825,Brown,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_2_0,2_0,3619
soup kettle,,Minestrone,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_3_0,3_0,3619
soup kettle,,Borscht,NA,NA,NA,No,No,No,NA,3300,825,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_4_0,4_0,3619
soup kettle,,Green curry,NA,NA,NA,No,No,No,NA,3300,825,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_5_0,5_0,3619
soup kettle,,Hot-and-sour soup,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_6_0,6_0,3619
soup kettle,,Congee,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_7_0,7_0,3619
spider model,,NA,NA,NA,NA,No,No,No,NA,NFS,1800,Black,Yellow,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKumoToy,NA,7079
squid model,,NA,NA,NA,NA,No,No,No,NA,NFS,1500,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishIkaToy,NA,6958
stack of books,,Literature,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_0_0,0_0,1759
stack of books,,Comics,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_1_0,1_0,1759
stack of books,,Reference,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_2_0,2_0,1759
stack of books,,Old,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Beige,Yellow,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_3_0,3_0,1759
stacked magazines,,NA,NA,Gardening,Covers,Yes,No,Yes,2,NFS,630,Colorful,Green,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_0,0_0,1861
stacked magazines,,NA,NA,Travel,Covers,Yes,No,Yes,2,NFS,630,Colorful,Red,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_1,0_1,1861
stacked magazines,,NA,NA,Fashion,Covers,Yes,No,Yes,2,NFS,630,Colorful,Gray,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_2,0_2,1861
stacked magazines,,NA,NA,Sports,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_3,0_3,1861
stacked magazines,,NA,NA,Comics,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_4,0_4,1861
stacked magazines,,NA,NA,Kids,Covers,Yes,No,Yes,2,NFS,630,Colorful,Pink,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_5,0_5,1861
stacked magazines,,NA,NA,Weekly news,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_6,0_6,1861
stand mixer,,Gray,NA,NA,NA,No,No,No,NA,1400,350,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_0_0,0_0,4019
stand mixer,,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_1_0,1_0,4019
stand mixer,,Pink,NA,NA,NA,No,No,No,NA,1400,350,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_2_0,2_0,4019
stand mixer,,Light blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_3_0,3_0,4019
stand mixer,,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_4_0,4_0,4019
stand mixer,,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_5_0,5_0,4019
star clock,,Yellow,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_0_0,0_0,7253
star clock,,Green,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_1_0,1_0,7253
star clock,,Blue,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_2_0,2_0,7253
star clock,,Purple,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_3_0,3_0,7253
star clock,,Pink,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_4_0,4_0,7253
star clock,,Orange,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_5_0,5_0,7253
star clock,,White,Color,NA,NA,Yes,Yes,No,3,NFS,2250,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_6_0,6_0,7253
steamer-basket set,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Beige,Beige,1x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,shop,None,None,No,Kitchen Things,Does not play music,No lighting,Not for sale,FtrBasketsteamer,NA,3344
stinkbug model,,NA,NA,NA,NA,No,No,No,NA,NFS,360,Green,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKamemushiToy,NA,7069
stovetop espresso maker,,Silver,NA,NA,NA,No,No,No,NA,1700,425,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_0_0,0_0,8297
stovetop espresso maker,,Black,NA,NA,NA,No,No,No,NA,1700,425,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_1_0,1_0,8297
stovetop espresso maker,,Red,NA,NA,NA,No,No,No,NA,1700,425,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_2_0,2_0,8297
stringfish model,,NA,NA,NA,NA,No,No,No,NA,NFS,45000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishItouToy,NA,6960
sturdy sewing box,,Natural,NA,NA,NA,No,No,No,NA,1000,250,Beige,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_0_0,0_0,3442
sturdy sewing box,,Brown,NA,NA,NA,No,No,No,NA,1000,250,Orange,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_1_0,1_0,3442
sturdy sewing box,,Dark brown,NA,NA,NA,No,No,No,NA,1000,250,Brown,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_2_0,2_0,3442
sturdy sewing box,,White,NA,NA,NA,No,No,No,NA,1000,250,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_3_0,3_0,3442
sturdy sewing box,,Navy blue,NA,NA,NA,No,No,No,NA,1000,250,Blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_4_0,4_0,3442
sturdy sewing box,,Black,NA,NA,NA,No,No,No,NA,1000,250,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,Yes,Sewing Table,Does not play music,No lighting,For sale,FtrSewingbox_Remake_5_0,5_0,3442
sturgeon model,,NA,NA,NA,NA,No,No,No,NA,NFS,30000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishTyouzameToy,NA,7023
succulent plant,,NA,NA,NA,NA,Yes,No,No,NA,NFS,220,Colorful,Gray,1x1,Crafting,,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,Not for sale,FtrPlantSucculents,NA,132
suckerfish model,,NA,NA,NA,NA,No,No,No,NA,NFS,4500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishKobanzameToy,NA,6979
